symbol,cik,company_name,exchange,event_type,event_date,label_quality,source_url,cik_source,acquirer,acquirer_name
SEM,0001320414,Select Medical Holdings Corp,,ACQUISITION,2026-06-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2026/,stockanalysis_company_page,-,Welsh Carson Anderson & Stowe
SILA,0001567925,Sila Realty Trust Inc,,ACQUISITION,2026-06-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,OWL,Blue Owl Capital Inc
PRA,0001127703,Proassurance Corp,,ACQUISITION,2026-06-25,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2026/,stockanalysis_company_page,-,The Doctors Company
CWAN,0001866368,Clearwater Analytics Holdings Inc,,ACQUISITION,2026-06-24,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Permira Holdings Ltd.
CNTA,0001847903,Centessa Pharmaceuticals PLC,,ACQUISITION,2026-06-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2026/,stockanalysis_company_page,LLY,Eli Lilly & Co.
ASRT,0001005201,Assertio Holdings Inc,,ACQUISITION,2026-06-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Zydus Lifesciences Ltd.
KW,0001408100,Kennedy-wilson Holdings Inc,,ACQUISITION,2026-06-15,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2026/,stockanalysis_company_page,FRFHF,Fairfax Financial Holdings Ltd.
KALV,0001348911,Kalvista Pharmaceuticals Inc,,ACQUISITION,2026-06-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Chiesi Farmaceutici SpA
MASI,0000937556,Masimo Corp,,ACQUISITION,2026-06-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,DHR,Danaher Corp
FONR,0000355019,Fonar Corp,,ACQUISITION,2026-06-03,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Damadian Raymond V
FFIC,0000923139,Flushing Financial Corp,,ACQUISITION,2026-06-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,OCFC,Oceanfirst Financial Corp
NVRI,0002104052,Enviri Corp,NYSE,ACQUISITION,2026-05-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,sec_company_tickers_exchange,VEOEY,Veolia Environnement
THR,0001489096,Thermon Group Holdings Inc,,ACQUISITION,2026-05-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,CECO,Ceco Environmental Corp
AMWD,0000794619,American Woodmark Corp,,ACQUISITION,2026-05-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,MBC,Masterbrand Inc
CVGW,0001133470,Calavo Growers Inc,,ACQUISITION,2026-05-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,AVO,Mission Produce Inc
VRE,0000924901,Veris Residential Inc,,ACQUISITION,2026-05-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Vista Hill Investments LLC
MCW,0001853513,Mister Car Wash Inc,,ACQUISITION,2026-05-19,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Leonard Green & Partners Lp
SLNO,0001484565,Soleno Therapeutics Inc,,ACQUISITION,2026-05-18,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,NBIX,Neurocrine Biosciences Inc
APLS,0001492422,Apellis Pharmaceuticals Inc,,ACQUISITION,2026-05-15,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,BIIB,Biogen Inc
FORA,0001829280,Forian Inc,,ACQUISITION,2026-05-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,2025 Acquisition Company LLC
MPX,0001129155,Marine Products Corp,,ACQUISITION,2026-05-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,MCFT,Mastercraft Boat Holdings Inc
EHAB,0001803737,Enhabit Inc,,ACQUISITION,2026-05-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Kinderhook Industries LLC
TPH,0001561680,Tri Pointe Homes Inc,,ACQUISITION,2026-05-13,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,SMFRF,Sumitomo Forestry Co Ltd.
CSGS,0001005757,Csg Systems International Inc,,ACQUISITION,2026-05-13,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,NECPY,Nec Corp
SNCY,0001743907,Sun Country Airlines Holdings Inc,,ACQUISITION,2026-05-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,ALGT,Allegiant Travel Co.
KZR,0001645666,Kezar Life Sciences Inc,,ACQUISITION,2026-05-11,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,AUPH,Aurinia Pharmaceuticals Inc
UDMY,0001607939,Udemy Inc,,ACQUISITION,2026-05-11,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,COUR,Coursera Inc
EWCZ,0001856236,European Wax Center Inc,,ACQUISITION,2026-05-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,General Atlantic
CTLP,0000896429,Cantaloupe Inc,,ACQUISITION,2026-05-07,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,365 Retail Markets LLC
CTRA,0000858470,Coterra Energy Inc,,ACQUISITION,2026-05-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,DVN,Devon Energy Corp
PKST,0001600626,Peakstone Realty Trust,,ACQUISITION,2026-05-05,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,BAM,Brookfield Asset Management Ltd.
TERN,0001831363,Terns Pharmaceuticals Inc,,ACQUISITION,2026-05-04,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,MRK,Merck & Co Inc
FARM,0000034563,Farmer Brothers Co.,,ACQUISITION,2026-05-04,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Royal Cup Coffee & Tea
UHG,0001830188,United Homes Group Inc,,ACQUISITION,2026-05-04,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Stanley Martin Homes
LNKB,0001756701,Linkbancorp Inc,,ACQUISITION,2026-05-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,BHRB,Burke & Herbert Financial Services Corp
STKL,0000351834,Sunopta Inc,,ACQUISITION,2026-05-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Refresco Group Nv
GDEN,0001071255,Golden Entertainment Inc,,ACQUISITION,2026-04-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,VICI,Vici Properties Inc
ACLX,0001786205,Arcellx Inc,,ACQUISITION,2026-04-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,GILD,Gilead Sciences Inc
EM,0001834253,Smart Share Global Ltd.,,ACQUISITION,2026-04-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Mobile Charging Investment Limited
FOLD,0001178879,Amicus Therapeutics Inc,,ACQUISITION,2026-04-27,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,BMRN,Biomarin Pharmaceutical Inc
SEMR,0001831840,Semrush Holdings Inc,,ACQUISITION,2026-04-27,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,ADBE,Adobe Inc
DAWN,0001845337,Day One Biopharmaceuticals Inc,,ACQUISITION,2026-04-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Servier Pharmaceuticals LLC
DHIL,0000909108,Diamond Hill Investment Group Inc,,ACQUISITION,2026-04-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,First Eagle Investment Management LLC
HTBK,0001053352,Heritage Commerce Corp,,ACQUISITION,2026-04-20,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,CVBF,Cvb Financial Corp
MRCC,0001512931,Monroe Capital Corp,,ACQUISITION,2026-04-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,HRZN,Horizon Technology Finance Corp
SEE,0001012100,Sealed Air Corp,,ACQUISITION,2026-04-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Cd&r
AL,0001487712,Air Lease Corp,,ACQUISITION,2026-04-07,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,SSUMY,Sumitomo Corp
SWKH,0001089907,Swk Holdings Corp,,ACQUISITION,2026-04-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,RWAY,Runway Growth Finance Corp
HOLX,0000859737,Hologic Inc,,ACQUISITION,2026-04-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Tpg Capital Lp
OS,0001889956,Onestream Inc,,ACQUISITION,2026-04-02,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Hg Capital
BLFY,0001846017,Blue Foundry Bancorp,,ACQUISITION,2026-04-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,FULT,Fulton Financial Corp
TBHC,0001056285,Brand House Collective Inc,,ACQUISITION,2026-04-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,NXH,Neighborhood Intelligence Inc
GLDD,0001372020,Great Lakes Dredge & Dock Corp,,ACQUISITION,2026-03-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Saltchuk Resources Inc
ONTF,0001110611,On24 Inc,,ACQUISITION,2026-03-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Cvent LLC
FFWM,0001413837,First Foundation Inc,,ACQUISITION,2026-03-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,FSUN,Firstsun Capital Bancorp
UBFO,0001137547,United Security Bancshares,,ACQUISITION,2026-03-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,CWBC,Community West Bancshares
DVS,0001542028,Dolly Varden Silver Corp,,ACQUISITION,2026-03-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,CTGO,Contango Silver & Gold Inc
NGD,0000800166,New Gold Inc,,ACQUISITION,2026-03-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,CDE,Coeur Mining Inc
TGNA,0000039899,Tegna Inc,,ACQUISITION,2026-03-20,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,NXST,Nexstar Media Group Inc
EXAS,0001124140,Exact Sciences Corp,,ACQUISITION,2026-03-20,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,ABT,Abbott Laboratories
CFLT,0001699838,Confluent Inc,,ACQUISITION,2026-03-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,IBM,International Business Machines Corp
QIPT,0001540013,Quipt Home Medical Corp,,ACQUISITION,2026-03-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Kingswood Capital Management Lp
SGN,0001898474,Signing Day Sports Inc,,ACQUISITION,2026-03-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,AIB,Aib Data Centers Inc
IROQ,0001514743,If Bancorp Inc,,ACQUISITION,2026-03-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Servbanc Holdco Inc
ALEX,0001545654,Alexander & Baldwin Inc,,ACQUISITION,2026-03-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Mw Group
EB,0001475115,Eventbrite Inc,,ACQUISITION,2026-03-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,BSP,Bending Spoons SpA
VTYX,0001851194,Ventyx Biosciences Inc,,ACQUISITION,2026-03-04,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,LLY,Eli Lilly & Co.
RAPT,0001673772,Rapt Therapeutics Inc,,ACQUISITION,2026-03-03,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,GSK,Gsk PLC
FRGE,0001827821,Forge Global Holdings Inc,,ACQUISITION,2026-02-27,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,SCHW,Schwab Charles Corp
MBCN,0000836147,Middlefield Banc Corp,,ACQUISITION,2026-02-27,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,FMNB,Farmers National Banc Corp
RNAM,0001599901,Avidity Biosciences Inc,,ACQUISITION,2026-02-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,NVS,Novartis Ag
AHL,0001267395,Aspen Insurance Holdings Ltd.,,ACQUISITION,2026-02-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,SMPNY,Sompo Holdings Inc
MGIC,0000876779,Magic Software Enterprises Ltd.,,ACQUISITION,2026-02-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Matrix It Ltd.
MOFG,0001412665,Midwestone Financial Group Inc,,ACQUISITION,2026-02-13,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,NIC,Nicolet Bankshares Inc
SNCR,0001131554,Synchronoss Technologies Inc,,ACQUISITION,2026-02-13,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Lumine Group Inc
ZEUS,0000917470,Olympic Steel Inc,,ACQUISITION,2026-02-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,RYZ,Ryerson Holding Corp
SOHO,0001301236,Sotherly Hotels Inc,,ACQUISITION,2026-02-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Kemmons Wilson Hospitality Partners Lp
AVDL,0001012477,Avadel Pharmaceuticals PLC,,ACQUISITION,2026-02-11,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,ALKS,Alkermes PLC
CYBR,0001598110,Cyberark Software Ltd.,,ACQUISITION,2026-02-10,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,PANW,Palo Alto Networks Inc
THS,0001320695,Treehouse Foods Inc,,ACQUISITION,2026-02-10,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Investindustrial Viii Scsp
GBIO,0001733294,Generation Bio Co.,,ACQUISITION,2026-02-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,XOMA,Xoma Royalty Corp
DVAX,0001029142,Dynavax Technologies Corp,,ACQUISITION,2026-02-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,SNY,Sanofi
HI,0001417398,Hillenbrand Inc,,ACQUISITION,2026-02-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Lone Star Funds
DAY,0001725057,Dayforce Inc,,ACQUISITION,2026-02-03,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Thoma Bravo Ugp LLC
APLT,0001697532,Applied Therapeutics Inc,,ACQUISITION,2026-02-03,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Cycle Group Holdings Limited
ISPO,0001820566,Inspirato Inc,,ACQUISITION,2026-02-03,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Exclusive Investments LLC
CMA,0000028412,Comerica Inc,,ACQUISITION,2026-01-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,FITB,Fifth Third Bancorp
FSFG,0001435508,First Savings Financial Group Inc,,ACQUISITION,2026-01-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,FRME,First Merchants Corp
CADE,0001299939,Cadence Bank,,ACQUISITION,2026-01-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,HBAN,Huntington Bancshares Inc
PCH,0001338749,Potlatchdeltic Corp,,ACQUISITION,2026-01-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,RYN,Rayonier Inc
