symbol,cik,company_name,exchange,event_type,event_date,label_quality,source_url,cik_source,acquirer,acquirer_name,dataset_role
NEUE,0001671284,Neuehealth Inc,,ACQUISITION,2025-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,New Enterprise Associates,ACQUISITION
BGFV,0001156388,Big 5 Sporting Goods Corp,,ACQUISITION,2025-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Worldwide Golf Group LLC,ACQUISITION
GNTY,0001058867,Guaranty Bancshares Inc,,ACQUISITION,2025-09-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,GBCI,Glacier Bancorp Inc,ACQUISITION
KLG,0001959348,Wk Kellogg Co.,,ACQUISITION,2025-09-25,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Ferrero Group,ACQUISITION
THTX,0001512717,Theratechnologies Inc,,ACQUISITION,2025-09-25,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Future Pak LLC,ACQUISITION
DALN,0001413898,Dallasnews Corp,,ACQUISITION,2025-09-24,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Hearst Communications Inc,ACQUISITION
BRFS,0001122491,Brf SA,,ACQUISITION,2025-09-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,MRRTY,Marfrig Global Foods SA,ACQUISITION
SPTN,0000877422,Spartannash Co.,,ACQUISITION,2025-09-19,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,C&s Wholesale Grocers Inc,ACQUISITION
IBTX,0000764038,Independent Bank Group Inc,,ACQUISITION,2024-12-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,SSB,Southstate Bank Corp,ACQUISITION
MNTX,0001302028,Manitex International Inc,,ACQUISITION,2024-12-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Tadano Ltd.,ACQUISITION
NAPA,0001835256,Duckhorn Portfolio Inc,,ACQUISITION,2024-12-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Marlee Buyer Inc,ACQUISITION
AGR,0001634997,Avangrid Inc,,ACQUISITION,2024-12-20,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,IBDRY,Iberdrola SA,ACQUISITION
CTLT,0001596783,Catalent Inc,,ACQUISITION,2024-12-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,NVO,Novo Nordisk A S,ACQUISITION
PGRU,0001873331,Propertyguru Group Ltd.,,ACQUISITION,2024-12-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Eqt Private Equity Co LLC,ACQUISITION
AY,0001601072,Atlantica Sustainable Infrastructure PLC,,ACQUISITION,2024-12-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Energy Capital Partners Management Lp,ACQUISITION
VZIO,0001835591,Vizio Holding Corp,,ACQUISITION,2024-12-02,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,WMT,Walmart Inc,ACQUISITION
LBPH,0001832168,Longboard Pharmaceuticals Inc,,ACQUISITION,2024-11-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,HLUKF,H Lundbeck A S,ACQUISITION
ENV,0001337619,Envestnet Inc,,ACQUISITION,2024-11-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Bain Capital Partners LLC,ACQUISITION
HAYN,0000858655,Haynes International Inc,,ACQUISITION,2024-11-20,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,ANIOY,Acerinox SA,ACQUISITION
RCM,0001910851,R1 Rcm Inc,,ACQUISITION,2024-11-18,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Towerbrook Capital Partners LLC,ACQUISITION
NVEI,0001765159,Nuvei Corp,,ACQUISITION,2024-11-15,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Advent International LLC,ACQUISITION
AXNX,0001603756,Axonics Inc,,ACQUISITION,2024-11-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,BSX,Boston Scientific Corp,ACQUISITION
INST,0001841804,Instructure Holdings Inc,,ACQUISITION,2024-11-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,KKR,Kkr & Co Inc,ACQUISITION
TWKS,0001866550,Thoughtworks Holding Inc,,ACQUISITION,2024-11-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Apax Partners LLC,ACQUISITION
SRCL,0000861878,Stericycle Inc,,ACQUISITION,2024-11-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,WM,Waste Management Inc,ACQUISITION
GVP,0000944480,Gse Systems Inc,,ACQUISITION,2024-10-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Pelican Energy Partners Lp,ACQUISITION
GRDI,0000827876,Griid Infrastructure Inc,,ACQUISITION,2024-10-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,CLSK,Cleanspark Inc,ACQUISITION
STER,0001210677,Sterling Check Corp,,ACQUISITION,2024-10-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,FA,First Advantage Corp,ACQUISITION
LLAP,0000936468,Terran Orbital Corp,,ACQUISITION,2024-10-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,LMT,Lockheed Martin Corp,ACQUISITION
PETQ,0001668673,Petiq Inc,,ACQUISITION,2024-10-24,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Bansk Group,ACQUISITION
SHCR,0001816233,Sharecare Inc,,ACQUISITION,2024-10-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Altaris Capital Lp,ACQUISITION
SQSP,0001496963,Squarespace Inc,,ACQUISITION,2024-10-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Permira Holdings Ltd.,ACQUISITION
CHUY,0001524931,Chuy's Holdings Inc,,ACQUISITION,2024-10-10,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,DRI,Darden Restaurants Inc,ACQUISITION
HMNF,0000903419,Hmn Financial Inc,,ACQUISITION,2024-10-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,ALRS,Alerus Financial Corp,ACQUISITION
VGR,0000059440,Vector Group Ltd.,,ACQUISITION,2024-10-07,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Jt Group,ACQUISITION
PRFT,0001085869,Perficient Inc,,ACQUISITION,2024-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Bpea Private Equity Fund Viii Co-investment Lp,ACQUISITION
AUGX,0001769804,Augmedix Inc,,ACQUISITION,2024-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Commure Inc,ACQUISITION
PWSC,0001835681,Powerschool Holdings Inc,,ACQUISITION,2024-09-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Bain Capital,ACQUISITION
SWN,0000895126,Southwestern Energy Co.,,ACQUISITION,2024-09-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,EXE,Expand Energy Corp,ACQUISITION
SGE,0001591890,Strong Global Entertainment Inc,,ACQUISITION,2024-09-27,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,FGNX,Fg Nexus Inc,ACQUISITION
DOMA,0001722438,Doma Holdings Inc,,ACQUISITION,2024-09-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Title Resources Group,ACQUISITION
GTHX,0001560241,G1 Therapeutics Inc,,ACQUISITION,2024-09-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Pharmacosmos A,ACQUISITION
HA,0000766421,Hawaiian Holdings Inc,,ACQUISITION,2024-09-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,ALK,Alaska Air Group Inc,ACQUISITION
SILK,0001397702,Silk Road Medical Inc,,ACQUISITION,2024-09-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,BSX,Boston Scientific Corp,ACQUISITION
ALIM,0001023024,Alimera Sciences Inc,,ACQUISITION,2024-09-13,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,ANIP,Ani Pharmaceuticals Inc,ACQUISITION
DO,0001895262,Diamond Offshore Drilling Inc,,ACQUISITION,2024-09-03,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,NE,Noble Corp PLC,ACQUISITION
MRDB,0001929589,Mariadb PLC,,ACQUISITION,2024-08-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Meridian Bidco LLC,ACQUISITION
RPT,0001614806,Rpt Realty,NYSE,ACQUISITION,2023-12-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,sec_company_tickers_exchange,KIM,Kimco Realty Corp,ACQUISITION
NETI,0001978867,Eneti Inc,,ACQUISITION,2023-12-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,CDLR,Cadeler A,ACQUISITION
AMTI,0000922247,Applied Molecular Transport Inc,,ACQUISITION,2023-12-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,CYTH,Cyclo Therapeutics Inc,ACQUISITION
PNT,0000059478,Point Biopharma Global Inc,,ACQUISITION,2023-12-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,LLY,Eli Lilly & Co.,ACQUISITION
LVOX,0001003935,Livevox Holdings Inc,,ACQUISITION,2023-12-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,NICE,Nice Ltd.,ACQUISITION
CD,0001527762,Chindata Group Holdings Ltd.,Nasdaq,ACQUISITION,2023-12-18,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,sec_company_tickers_exchange,-,Bain Capital,ACQUISITION
PCTI,0000820313,Pc Tel Inc,,ACQUISITION,2023-12-15,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,APH,Amphenol Corp,ACQUISITION
NM,0001333172,Navios Maritime Holdings Inc,,ACQUISITION,2023-12-13,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,-,N Logistics Holdings,ACQUISITION
AAIC,0001411342,Arlington Asset Investment Corp,,ACQUISITION,2023-12-13,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,EFC,Ellington Financial Inc,ACQUISITION
SGEN,0000078003,Seagen Inc,,ACQUISITION,2023-12-13,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,PFE,Pfizer Inc,ACQUISITION
MIRO,0001527096,Miromatrix Medical Inc,,ACQUISITION,2023-12-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,UTHR,United Therapeutics Corp,ACQUISITION
WMC,0001514281,Western Asset Mortgage Capital Corp,,ACQUISITION,2023-12-05,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,MITT,Tpg Mortgage Investment Trust Inc,ACQUISITION
ABCM,0000313616,Abcam PLC,,ACQUISITION,2023-12-05,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,DHR,Danaher Corp,ACQUISITION
GHL,0001335730,Greenhill & Co Inc,,ACQUISITION,2023-11-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,MFG,Mizuho Financial Group Inc,ACQUISITION
PTRS,0001756701,Partners Bancorp,,ACQUISITION,2023-11-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,LNKB,Linkbancorp Inc,ACQUISITION
HEP,0001915657,Holly Energy Partners Lp,,ACQUISITION,2023-11-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,DINO,Hf Sinclair Corp,ACQUISITION
PACW,0001169770,Pacwest Bancorp,,ACQUISITION,2023-11-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,BANC,Banc Of California Inc,ACQUISITION
VMW,0001124610,Vmware Inc,,ACQUISITION,2023-11-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,AVGO,Broadcom Inc,ACQUISITION
ARGO,0001837429,Argo Group International Holdings Ltd.,,ACQUISITION,2023-11-15,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,BNT,Brookfield Wealth Solutions Ltd.,ACQUISITION
APRN,0001701114,Blue Apron Holdings Inc,,ACQUISITION,2023-11-10,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,-,Wonder Group Inc,ACQUISITION
EQRX,0001628171,Eqrx Inc,,ACQUISITION,2023-11-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,RVMD,Revolution Medicines Inc,ACQUISITION
NXGN,0000708818,Nextgen Healthcare Inc,,ACQUISITION,2023-11-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,-,Thoma Bravo Ugp LLC,ACQUISITION
NEWR,0001448056,New Relic Inc,,ACQUISITION,2023-11-07,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,-,Francisco Partners Management Lp,ACQUISITION
ICPT,0001270073,Intercept Pharmaceuticals Inc,,ACQUISITION,2023-11-07,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,-,Alfasigma SpA,ACQUISITION
TWNK,0001644406,Hostess Brands Inc,,ACQUISITION,2023-11-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,SJM,J M Smucker Co.,ACQUISITION
CEQP,0001136352,Crestwood Equity Partners Lp,,ACQUISITION,2023-11-02,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,ET,Energy Transfer Lp,ACQUISITION
DEN,0000034088,Denbury Inc,,ACQUISITION,2023-11-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,XOM,Exxon Mobil Corp,ACQUISITION
ESTE,0001658566,Earthstone Energy Inc,,ACQUISITION,2023-10-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,PR,Permian Resources Corp,ACQUISITION
PFSW,0001852244,Pfsweb Inc,,ACQUISITION,2023-10-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,GXO,Gxo Logistics Inc,ACQUISITION
CIR,0001404912,Circor International Inc,,ACQUISITION,2023-10-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2023/,stockanalysis_company_page,-,Kohlberg Kravis Roberts & Co Lp,ACQUISITION
EMCF,0000709337,Emclaire Financial Corp,,ACQUISITION,2022-12-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2022/,stockanalysis_company_page,FMNB,Farmers National Banc Corp,ACQUISITION
PCSB,0001049782,Pcsb Financial Corp,,ACQUISITION,2022-12-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2022/,stockanalysis_company_page,BRKL,Brookline Bancorp Inc,ACQUISITION
ABMD,0000200406,Abiomed Inc,,ACQUISITION,2022-12-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2022/,stockanalysis_company_page,JNJ,Johnson & Johnson,ACQUISITION
RCOR,0001281895,Renovacor Inc,,ACQUISITION,2022-11-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2022/,stockanalysis_company_page,RCKT,Rocket Pharmaceuticals Inc,ACQUISITION
AKUS,0000059478,Akouos Inc,,ACQUISITION,2022-11-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2022/,stockanalysis_company_page,LLY,Eli Lilly & Co.,ACQUISITION
PBFX,0001534504,Pbf Logistics Lp,,ACQUISITION,2022-11-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2022/,stockanalysis_company_page,PBF,Pbf Energy Inc,ACQUISITION
TEN,0001166663,Tenneco Inc,NYSE,ACQUISITION,2022-11-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2022/,sec_company_tickers_exchange,APO,Apollo Global Management Inc,ACQUISITION
LOGC,0002064307,Logicbio Therapeutics Inc,OTC,ACQUISITION,2022-11-15,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2022/,sec_company_tickers_exchange,AZN,Astrazeneca PLC,ACQUISITION
CCXI,0002074973,Chemocentryx Inc,Nasdaq,ACQUISITION,2022-10-19,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2022/,sec_company_tickers_exchange,AMGN,Amgen Inc,ACQUISITION
COR,0001140859,Coresite Realty Corp,NYSE,ACQUISITION,2021-12-27,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2021/,sec_company_tickers_exchange,AMT,American Tower Corp,ACQUISITION
ECHO,0001415404,Echo Global Logistics Inc,Nasdaq,ACQUISITION,2021-11-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2021/,sec_company_tickers_exchange,-,The Jordan Company Lp,ACQUISITION
CAI,0002019410,Cai International Inc,Nasdaq,ACQUISITION,2021-11-19,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2021/,sec_company_tickers_exchange,-,Mitsubishi Hc Capital Inc,ACQUISITION
CADE,0001299939,Cadence Bancorporation,,ACQUISITION,2021-10-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2021/,stockanalysis_company_page,CADE,Cadence Bank,ACQUISITION
GLIBA,0002057463,Gci Liberty Inc,Nasdaq,ACQUISITION,2020-12-18,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2020/,sec_company_tickers_exchange,LBRDA,Liberty Broadband Corp,ACQUISITION
EMIS,0002075816,Emisphere Technologies Inc,Nasdaq,ACQUISITION,2020-12-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2020/,sec_company_tickers_exchange,NVO,Novo Nordisk A S,ACQUISITION
NTRP,0000788611,Neurotrope Inc,Nasdaq,ACQUISITION,2020-12-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2020/,sec_company_tickers_exchange,PTPI,Petros Pharmaceuticals Inc,ACQUISITION
JCAP,0002046042,Jernigan Capital Inc,Nasdaq,ACQUISITION,2020-11-05,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2020/,sec_company_tickers_exchange,-,Nexpoint Advisors Lp,ACQUISITION
BITA,0002089969,Bitauto Holdings Ltd.,Nasdaq,ACQUISITION,2020-11-02,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2020/,sec_company_tickers_exchange,-,Yiche Holding Limited,ACQUISITION
CART,0001579091,Carolina Trust Bancshares Inc,Nasdaq,ACQUISITION,2019-12-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2019/,sec_company_tickers_exchange,CARO,Carolina Financial Corp,ACQUISITION
STI,0001881551,Suntrust Banks Inc,Nasdaq,ACQUISITION,2019-12-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2019/,sec_company_tickers_exchange,TFC,Truist Financial Corp,ACQUISITION
NCI,0001916331,Navigant Consulting Inc,Nasdaq,ACQUISITION,2019-10-10,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2019/,sec_company_tickers_exchange,-,Veritas Capital Management LLC,ACQUISITION
GOLD,0001591588,Randgold Resources Ltd.,NYSE,ACQUISITION,2018-12-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2018/,sec_company_tickers_exchange,B,Barrick Mining Corp,ACQUISITION
KTWO,0002086524,K2m Group Holdings Inc,Nasdaq,ACQUISITION,2018-11-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2018/,sec_company_tickers_exchange,SYK,Stryker Corp,ACQUISITION
KRRO,0001703647,"Korro Bio, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
CHY,0001222719,CALAMOS CONVERTIBLE & HIGH INCOME FUND,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
CDLR,0001978867,Cadeler A/S,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
ACH,0000075252,ACCENDRA HEALTH INC/VA/,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
ALB-PA,0000915913,ALBEMARLE CORP,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
ONTO,0000704532,ONTO INNOVATION INC.,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
FLY,0001860160,Firefly Aerospace Inc.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
FERG,0002011641,Ferguson Enterprises Inc. /DE/,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
OIO,0001957538,OIO Group,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
GSUI,0002034012,Grayscale Sui Staking ETF,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
OBAWU,0002034313,Oxley Bridge Acquisition Ltd,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
KRMN,0002040127,Karman Holdings Inc.,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
AMTD,0001769731,AMTD IDEA GROUP,NYSE,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
YICC,0002130386,Yorkville International Capital Corp.,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
GRAB,0001855612,Grab Holdings Ltd,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
JBDI,0001964314,JBDI Holdings Ltd,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
AVIR,0001593899,"Atea Pharmaceuticals, Inc.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
KUST,0001342958,"KUSTOM ENTERTAINMENT, INC.",Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
ATLCL,0001464343,Atlanticus Holdings Corp,Nasdaq,NONE,,control_no_seeded_acquisition_in_stockanalysis_pull,https://www.sec.gov/files/company_tickers_exchange.json,sec_company_tickers_exchange,,,CONTROL
